Time (Milliseconds),Input (18 C),Temp C
691169,16.41,11.04
691220,16.41,11.04
691271,16.41,10.55
691322,16.41,10.55
691374,16.41,11.04
691425,16.41,10.55
691476,16.41,11.04
691527,16.41,11.04
691578,16.41,11.04
691630,16.41,11.04
691680,16.41,11.52
691731,16.41,11.04
691782,16.41,10.55
691833,16.41,11.52
691885,16.41,11.52
691936,16.41,11.52
691987,16.41,11.52
692038,16.41,11.04
692089,16.41,11.04
692141,16.41,11.04
692192,16.41,11.52
692243,16.41,11.04
692294,16.41,11.52
692345,16.41,11.04
692397,16.41,11.52
692448,16.41,11.52
692499,16.41,11.52
692550,16.41,11.52
692601,16.41,11.52
692652,16.41,11.04
692703,16.41,11.04
692754,16.41,11.04
692805,16.41,11.04
692856,16.41,11.04
692908,16.41,11.52
692959,16.41,11.04
693010,16.41,11.52
693061,16.41,11.04
693112,16.41,11.52
693164,16.41,11.04
693215,16.41,11.52
693266,16.41,11.52
693317,16.41,11.04
693368,16.41,11.04
693420,16.41,11.52
693471,16.41,11.04
693522,16.41,11.04
693572,16.41,11.04
693623,16.41,11.04
693675,16.41,11.52
693726,16.41,11.52
693777,16.41,11.52
693828,16.41,11.52
693879,16.41,11.04
693931,16.41,12.01
693982,16.41,11.04
694033,16.41,11.04
694084,16.41,11.04
694135,16.41,11.52
694187,16.41,11.04
694238,16.41,11.04
694289,16.41,11.52
694340,16.41,11.52
694391,16.41,11.52
694443,16.41,11.04
694494,16.41,11.04
694545,16.41,11.04
694595,16.41,11.04
694646,16.41,11.04
694697,16.41,11.52
694749,16.41,11.52
694800,16.41,11.52
694851,16.41,11.04
694902,16.41,11.52
694953,16.41,10.55
695005,16.41,11.52
695056,16.41,11.04
695107,16.41,11.04
695158,16.41,11.52
695209,16.41,11.04
695261,16.41,11.52
695312,16.41,11.04
695363,16.41,11.04
695414,16.41,11.52
695465,16.41,11.04
695516,16.41,11.04
695567,16.41,11.04
695618,16.41,11.52
695669,16.41,11.04
695720,16.41,11.04
695772,16.41,11.52
695823,16.41,11.52
695874,16.41,11.04
695925,16.41,10.55
695976,16.41,11.04
696028,16.41,11.04
696079,16.41,11.04
696130,16.41,11.52
696181,16.41,11.04
696232,16.41,11.52
696284,16.41,11.52
696335,16.41,11.52
696386,16.41,10.55
696437,16.41,11.52
696487,16.41,11.52
696539,16.41,11.52
696590,16.41,11.52
696641,16.41,11.52
696692,16.41,11.04
696743,16.41,11.04
696795,16.41,11.52
696846,16.41,11.04
696897,16.41,11.04
696948,16.41,11.52
696999,16.41,11.04
697051,16.41,10.55
697102,16.41,11.52
697153,16.41,11.04
697204,16.41,11.52
697255,16.41,11.52
697307,16.41,11.04
697358,16.41,11.04
697409,16.41,11.04
697459,16.41,11.52
697510,16.41,11.04
697562,16.41,11.52
697613,16.41,11.04
697664,16.41,11.04
697715,16.41,11.04
697766,16.41,11.04
697818,16.41,11.52
697869,16.41,11.52
697920,16.41,11.52
697971,16.41,11.04
698022,16.41,10.55
698074,16.41,12.01
698125,16.41,11.52
698176,16.41,11.52
698227,16.41,11.04
698278,16.41,10.55
698330,16.41,11.52
698380,16.41,11.04
698431,16.41,11.52
698482,16.41,11.04
698533,16.41,11.52
698585,16.41,11.04
698636,16.41,11.04
698687,16.41,11.04
698738,16.41,10.55
698789,16.41,10.55
698841,16.41,11.52
698892,16.41,11.52
698943,16.41,11.04
698994,16.41,11.52
699045,16.41,11.04
699097,16.41,11.04
699148,16.41,11.04
699199,16.41,11.04
699250,16.41,10.55
699301,16.41,11.04
699352,16.41,11.52
699403,16.41,11.52
699454,16.41,11.04
699505,16.41,11.52
699556,16.41,11.04
699608,16.41,11.52
699659,16.41,11.52
699710,16.41,11.04
699761,16.41,11.04
699812,16.41,11.52
699864,16.41,11.04
699915,16.41,11.52
699966,16.41,11.52
700017,16.41,11.52
700068,16.41,11.04
700120,16.41,11.04
700171,16.41,11.04
700222,16.41,11.04
700273,16.41,11.04
700323,16.41,11.04
700375,16.41,11.04
700426,16.41,11.52
700477,16.41,11.04
700528,16.41,11.52
700579,16.41,11.04
700631,16.41,11.04
700682,16.41,11.04
700733,16.41,11.04
700784,16.41,11.52
700835,16.41,11.04
700887,16.41,11.04
700938,16.41,11.52
700989,16.41,11.04
701040,16.41,11.04
701091,16.41,11.52
701143,16.41,11.52
701194,16.41,11.04
701244,16.41,11.04
701295,16.41,11.52
701346,16.41,11.52
701398,16.41,11.04
701449,16.41,11.04
701500,16.41,11.04
701551,16.41,11.52
701602,16.41,11.04
701654,16.41,11.04
701705,16.41,11.52
701756,16.41,11.04
701807,16.41,11.04
701858,16.41,11.04
701910,16.41,11.04
701961,16.41,10.55
702012,16.41,10.55
702063,16.41,11.04
702114,16.41,11.04
702166,16.41,11.04
702216,16.41,11.04
702267,16.41,11.04
702318,16.41,11.04
702369,16.41,11.04
702420,16.41,11.04
702472,16.41,11.04
702523,16.41,11.04
702574,16.41,11.04
702625,16.41,11.04
702676,16.41,11.04
702728,16.41,11.52
702779,16.41,11.04
702830,16.41,11.04
702881,16.41,11.52
702932,16.41,11.04
702984,16.41,11.04
703035,16.41,10.55
703086,16.41,11.04
703137,16.41,11.52
703187,16.41,11.52
703239,16.41,11.52
703290,16.41,10.55
703341,16.41,11.04
703392,16.41,11.04
703443,16.41,11.04
703495,16.41,11.04
703546,16.41,11.04
703597,16.41,11.52
703648,16.41,11.04
703699,16.41,11.52
703751,16.41,11.04
703802,16.41,11.52
703853,16.41,11.04
703904,16.41,11.04
703955,16.41,11.52
704007,16.41,10.55
704058,16.41,11.04
704109,16.41,11.52
704159,16.41,11.04
704210,16.41,11.04
704262,16.41,11.04
704313,16.41,11.52
704364,16.41,11.04
704415,16.41,11.04
704466,16.41,11.52
704518,16.41,11.52
704569,16.41,11.52
704620,16.41,11.52
704671,16.41,11.04
704722,16.41,11.04
704774,16.41,11.52
704825,16.41,11.52
704876,16.41,11.04
704927,16.41,11.52
704978,16.41,11.52
705030,16.41,11.04
705080,16.41,11.52
705131,16.41,11.04
705182,16.41,11.04
705233,16.41,11.52
705285,16.41,10.55
705336,16.41,11.04
705387,16.41,11.04
705438,16.41,11.04
705489,16.41,11.04
705541,16.41,11.52
705592,16.41,11.52
705643,16.41,11.52
705694,16.41,11.52
705745,16.41,11.04
705797,16.41,11.52
705848,16.41,11.04
705899,16.41,11.52
705950,16.41,11.04
706001,16.41,11.52
706052,16.41,11.52
706103,16.41,11.52
706154,16.41,11.04
706205,16.41,10.55
706256,16.41,11.52
706308,16.41,11.04
706359,16.41,11.04
706410,16.41,11.52
706461,16.41,11.04
706512,16.41,11.04
706564,16.41,11.04
706615,16.41,11.52
706666,16.41,11.52
706717,16.41,11.52
706768,16.41,11.52
706820,16.41,11.04
706871,16.41,11.04
706922,16.41,11.04
706973,16.41,11.52
707023,16.41,11.04
707075,16.41,11.04
707126,16.41,11.52
707177,16.41,11.04
707228,16.41,11.04
707279,16.41,11.52
707331,16.41,11.04
707382,16.41,11.04
707433,16.41,11.52
707484,16.41,11.52
707535,16.41,11.04
707587,16.41,10.55
707638,16.41,11.52
707689,16.41,11.04
707740,16.41,11.04
707791,16.41,11.52
707843,16.41,11.52
707894,16.41,11.52
707945,16.41,11.04
707995,16.41,11.04
708046,16.41,11.04
708098,16.41,11.52
708149,16.41,11.52
708200,16.41,11.52
708251,16.41,11.04
708302,16.41,10.55
708354,16.41,11.04
708405,16.41,11.52
708456,16.41,11.04
708507,16.41,11.52
708558,16.41,11.52
708610,16.41,11.04
708661,16.41,10.55
708712,16.41,11.04
708763,16.41,11.04
708814,16.41,11.04
708866,16.41,11.04
708916,16.41,11.04
708967,16.41,11.52
709018,16.41,11.04
709069,16.41,11.04
709121,16.41,11.52
709172,16.41,11.04
709223,16.41,10.55
709274,16.41,11.04
709325,16.41,11.52
709377,16.41,10.55
709428,16.41,11.04
709479,16.41,11.04
709530,16.41,11.52
709581,16.41,11.04
709633,16.41,11.04
709684,16.41,11.04
709735,16.41,11.04
709786,16.41,11.52
709837,16.41,11.04
709888,16.41,11.52
709939,16.41,11.04
709990,16.41,11.04
710041,16.41,11.04
710092,16.41,10.55
710144,16.41,11.04
710195,16.41,11.04
710246,16.41,11.52
710297,16.41,11.52
710348,16.41,11.04
710400,16.41,11.04
710451,16.41,11.04
710502,16.41,11.04
710553,16.41,11.04
710604,16.41,11.04
710656,16.41,11.04
710707,16.41,11.04
710758,16.41,11.04
710809,16.41,11.04
710859,16.41,11.04
710910,16.41,11.52
710962,16.41,11.52
711013,16.41,11.52
711064,16.41,11.04
711115,16.41,11.04
711166,16.41,11.52
711218,16.41,11.04
711269,16.41,11.04
711320,16.41,11.04
711371,16.41,11.52
711422,16.41,11.04
711474,16.41,11.04
711525,16.41,11.52
711576,16.41,11.04
711627,16.41,10.55
711678,16.41,11.04
711730,16.41,11.04
711781,16.41,11.52
711831,16.41,11.04
711882,16.41,11.04
711933,16.41,12.01
711985,16.41,11.52
712036,16.41,11.52
712087,16.41,11.04
712138,16.41,11.52
712189,16.41,11.52
712241,16.41,11.04
712292,16.41,11.52
712343,16.41,11.52
712394,16.41,11.52
712445,16.41,11.52
712497,16.41,11.04
712548,16.41,11.04
712599,16.41,11.52
712650,16.41,11.04
712701,16.41,11.04
712753,16.41,11.52
712803,16.41,11.52
712854,16.41,11.04
712905,16.41,11.04
712956,16.41,12.01
713008,16.41,11.04
713059,16.41,11.04
713110,16.41,11.04
713161,16.41,11.52
713212,16.41,11.52
713264,16.41,11.04
713315,16.41,11.52
713366,16.41,11.04
713417,16.41,11.04
713468,16.41,11.04
713520,16.41,11.04
713571,16.41,11.52
713622,16.41,10.55
713673,16.41,11.04
713723,16.41,11.04
713775,16.41,11.04
713826,16.41,11.04
713877,16.41,11.04
713928,16.41,11.52
713979,16.41,10.55
714031,16.41,11.52
714082,16.41,11.04
714133,16.41,11.52
714184,16.41,11.04
714235,16.41,11.04
714287,16.41,11.04
714338,16.41,11.04
714389,16.41,11.52
714440,16.41,11.04
714491,16.41,11.04
714543,16.41,11.04
714594,16.41,11.04
714645,16.41,11.04
714695,16.41,11.04
714746,16.41,10.55
714798,16.41,11.04
714849,16.41,10.55
714900,16.41,11.52
714951,16.41,12.01
715002,16.41,11.04
715054,16.41,10.55
715105,16.41,11.04
715156,16.41,11.52
715207,16.41,11.04
715258,16.41,11.04
715310,16.41,11.04
715361,16.41,10.55
715412,16.41,11.52
715463,16.41,11.52
715514,16.41,11.52
715566,16.41,11.04
715617,16.41,10.55
715667,16.41,11.04
715718,16.41,10.55
715769,16.41,11.04
715821,16.41,11.04
715872,16.41,11.04
715923,16.41,10.55
715974,16.41,11.52
716025,16.41,11.04
716077,16.41,11.04
716128,16.41,11.04
716179,16.41,11.04
716230,16.41,11.04
716281,16.41,11.04
716333,16.41,11.04
716384,16.41,11.04
716435,16.41,10.55
716486,16.41,10.55
716537,16.41,11.04
716589,16.41,10.55
716639,16.41,10.55
716690,16.41,10.55
716741,16.41,10.55
716792,16.41,10.55
716844,16.41,10.55
716895,16.41,10.55
716946,16.41,10.55
716997,16.41,11.04
717048,16.41,10.55
717100,16.41,10.55
717151,16.41,10.06
717202,16.41,10.55
717253,16.41,10.55
717304,16.41,10.55
717356,16.41,11.04
717407,16.41,11.04
717458,16.41,10.55
717509,16.41,10.06
717560,16.41,11.04
717611,16.41,10.55
717662,16.41,10.55
717713,16.41,11.04
717764,16.41,10.06
717815,16.41,10.55
717867,16.41,10.06
717918,16.41,11.04
717969,16.41,10.55
718020,16.41,11.04
718071,16.41,11.04
718123,16.41,10.55
718174,16.41,10.55
718225,16.41,10.55
718276,16.41,10.55
718327,16.41,11.04
718379,16.41,10.55
718430,16.41,10.55
718481,16.41,11.04
718531,16.41,10.55
718582,16.41,11.04
718633,16.41,11.04
718685,16.41,11.04
718736,16.41,11.04
718787,16.41,10.55
718838,16.41,10.55
718889,16.41,10.55
718941,16.41,10.55
718992,16.41,10.55
719043,16.41,11.04
719094,16.41,10.55
719145,16.41,11.04
719197,16.41,10.55
719248,16.41,10.55
719299,16.41,10.55
719350,16.41,10.55
719401,16.41,11.04
719453,16.41,10.55
719504,16.41,11.52
719554,16.41,10.55
719605,16.41,10.06
719656,16.41,10.55
719708,16.41,11.04
719759,16.41,10.55
719810,16.41,10.55
719861,16.41,10.55
719912,16.41,10.55
719964,16.41,10.55
720015,16.41,11.04
720066,16.41,11.04
720117,16.41,11.04
720168,16.41,11.04
720220,16.41,11.04
720271,16.41,11.04
720322,16.41,11.04
720373,16.41,11.04
720424,16.41,11.04
720476,16.41,11.52
720526,16.41,11.04
720577,16.41,11.04
720628,16.41,11.52
720679,16.41,11.04
720731,16.41,11.04
720782,16.41,11.04
720833,16.41,11.04
720884,16.41,11.52
720935,16.41,11.52
720987,16.41,11.52
721038,16.41,10.55
721089,16.41,11.04
721140,16.41,11.52
721191,16.41,11.52
721243,16.41,11.52
721294,16.41,11.52
721345,16.41,11.04
721396,16.41,11.52
721446,16.41,11.04
721498,16.41,11.52
721549,16.41,11.52
721600,16.41,11.04
721651,16.41,11.04
721702,16.41,11.04
721754,16.41,11.04
721805,16.41,11.52
721856,16.41,11.04
721907,16.41,11.04
721958,16.41,11.52
722010,16.41,11.04
722061,16.41,11.04
722112,16.41,10.55
722163,16.41,11.04
722214,16.41,11.52
722266,16.41,11.04
722317,16.41,11.52
722368,16.41,11.52
722418,16.41,11.52
722469,16.41,11.52
722521,16.41,10.55
722572,16.41,11.04
722623,16.41,11.52
722674,16.41,11.52
722725,16.41,11.52
722777,16.41,10.55
722828,16.41,11.52
722879,16.41,11.52
722930,16.41,11.04
722981,16.41,11.52
723033,16.41,11.52
723084,16.41,11.04
723135,16.41,10.55
723186,16.41,11.04
723237,16.41,10.55
723289,16.41,11.52
723340,16.41,11.04
723390,16.41,11.04
723441,16.41,11.04
723492,16.41,11.04
723544,16.41,11.52
723595,16.41,11.04
723646,16.41,11.04
723697,16.41,11.04
723748,16.41,11.04
723800,16.41,11.04
723851,16.41,10.55
723902,16.41,11.04
723953,16.41,11.04
724004,16.41,11.04
724056,16.41,10.55
724107,16.41,11.04
724158,16.41,11.04
724209,16.41,11.04
724260,16.41,11.04
724311,16.41,10.55
724362,16.41,11.04
724413,16.41,11.52
724464,16.41,11.04
724515,16.41,11.04
724567,16.41,11.04
724618,16.41,11.52
724669,16.41,11.04
724720,16.41,11.04
724771,16.41,10.55
724823,16.41,11.04
724874,16.41,11.52
724925,16.41,10.55
724976,16.41,11.52
725027,16.41,11.04
725079,16.41,11.52
725130,16.41,11.52
725181,16.41,11.04
725232,16.41,11.04
725282,16.41,11.04
725334,16.41,11.04
725385,16.41,11.04
725436,16.41,11.52
725487,16.41,11.04
725538,16.41,11.04
725590,16.41,11.04
725641,16.41,10.55
725692,16.41,11.04
725743,16.41,11.04
725794,16.41,11.52
725846,16.41,11.04
725897,16.41,11.04
725948,16.41,11.52
725999,16.41,10.55
726050,16.41,11.52
726102,16.41,11.04
726153,16.41,11.52
726204,16.41,12.01
726254,16.41,10.55
726305,16.41,11.04
726356,16.41,11.52
726408,16.41,11.04
726459,16.41,11.04
726510,16.41,11.52
726561,16.41,11.04
726612,16.41,11.52
726664,16.41,11.04
726715,16.41,11.52
726766,16.41,11.04
726817,16.41,11.52
726868,16.41,11.52
726920,16.41,11.04
726971,16.41,11.04
727022,16.41,11.04
727073,16.41,11.52
727124,16.41,11.52
727176,16.41,11.52
727226,16.41,11.52
727277,16.41,11.52
727328,16.41,11.04
727379,16.41,11.04
727431,16.41,11.04
727482,16.41,11.04
727533,16.41,11.52
727584,16.41,11.04
727635,16.41,11.52
727687,16.41,11.04
727738,16.41,10.55
727789,16.41,11.04
727840,16.41,11.52
727891,16.41,10.55
727943,16.41,11.04
727994,16.41,11.04
728045,16.41,11.04
728096,16.41,11.04
728147,16.41,11.52
728198,16.41,11.52
728249,16.41,11.04
728300,16.41,11.04
728351,16.41,11.04
728402,16.41,11.04
728454,16.41,11.04
728505,16.41,11.04
728556,16.41,11.52
728607,16.41,11.52
728658,16.41,11.52
728710,16.41,11.04
728761,16.41,11.04
728812,16.41,11.04
728863,16.41,11.04
728914,16.41,11.52
728966,16.41,11.52
729017,16.41,11.04
729068,16.41,11.04
729118,16.41,11.52
729169,16.41,10.55
729221,16.41,11.52
729272,16.41,11.52
729323,16.41,11.52
729374,16.41,11.04
729425,16.41,11.04
729477,16.41,11.04
729528,16.41,11.04
729579,16.41,11.04
729630,16.41,11.04
729681,16.41,11.04
729733,16.41,11.04
729784,16.41,11.04
729835,16.41,11.04
729886,16.41,11.04
729937,16.41,11.04
729989,16.41,11.04
730040,16.41,11.52
730090,16.41,11.52
730141,16.41,11.04
730192,16.41,10.55
730244,16.41,11.04
730295,16.41,11.04
730346,16.41,11.52
730397,16.41,11.04
730448,16.41,11.04
730500,16.41,11.04
730551,16.41,11.52
730602,16.41,11.04
730653,16.41,11.04
730704,16.41,11.52
730756,16.41,11.04
730807,16.41,11.52
730858,16.41,11.52
730909,16.41,11.04
730960,16.41,11.04
731012,16.41,11.04
731062,16.41,11.52
731113,16.41,11.52
731164,16.41,11.52
731215,16.41,11.04
731267,16.41,11.04
731318,16.41,11.52
731369,16.41,11.04
731420,16.41,11.52
731471,16.41,11.52
731523,16.41,11.52
731574,16.41,11.52
731625,16.41,11.04
731676,16.41,11.52
731727,16.41,11.52
731779,16.41,10.55
731830,16.41,11.04
731881,16.41,11.52
731932,16.41,11.04
731983,16.41,11.04
732034,16.41,11.52
732085,16.41,11.04
732136,16.41,11.04
732187,16.41,11.52
732238,16.41,11.04
732290,16.41,11.52
732341,16.41,11.04
732392,16.41,11.04
732443,16.41,10.55
732494,16.41,11.52
732546,16.41,11.04
732597,16.41,11.52
732648,16.41,11.04
732699,16.41,11.04
732750,16.41,11.52
732802,16.41,11.04
732853,16.41,11.52
732904,16.41,11.52
732955,16.41,11.04
733005,16.41,11.04
733057,16.41,11.52
733108,16.41,11.04
733159,16.41,11.04
733210,16.41,11.52
733261,16.41,11.52
733313,16.41,11.52
733364,16.41,11.04
733415,16.41,11.04
733466,16.41,12.01
733517,16.41,11.04
733569,16.41,11.04
733620,16.41,11.52
733671,16.41,11.04
733722,16.41,11.52
733773,16.41,11.52
733825,16.41,11.52
733876,16.41,11.04
733927,16.41,11.52
733977,16.41,11.52
734028,16.41,11.52
734080,16.41,11.04
734131,16.41,11.04
734182,16.41,11.52
734233,16.41,11.04
734284,16.41,11.52
734336,16.41,11.52
734387,16.41,11.04
734438,16.41,11.52
734489,16.41,11.04
734540,16.41,11.04
734592,16.41,11.04
734643,16.41,10.55
734694,16.41,11.04
734745,16.41,11.52
734796,16.41,11.04
734848,16.41,11.04
734899,16.41,11.04
734949,16.41,11.52
735000,16.41,12.01
735051,16.41,12.01
735102,16.41,11.04
735154,16.41,11.52
735205,16.41,11.52
735256,16.41,11.52
735307,16.41,11.52
735358,16.41,11.52
735410,16.41,11.52
735461,16.41,11.52
735512,16.41,10.55
735563,16.41,11.04
735614,16.41,11.04
735666,16.41,11.52
735717,16.41,11.52
735768,16.41,11.04
735819,16.41,11.04
735870,16.41,11.52
735922,16.41,11.52
735972,16.41,11.04
736023,16.41,11.04
736074,16.41,11.52
736125,16.41,12.01
736177,16.41,11.04
736228,16.41,11.04
736279,16.41,11.52
736330,16.41,12.01
736381,16.41,11.04
736433,16.41,11.52
736484,16.41,11.52
736535,16.41,11.52
736586,16.41,11.52
736637,16.41,11.04
736689,16.41,11.52
736740,16.41,11.52
736791,16.41,11.52
736842,16.41,11.04
736893,16.41,10.55
736944,16.41,10.55
736995,16.41,11.52
737046,16.41,11.04
737097,16.41,11.52
737148,16.41,11.52
737200,16.41,11.04
737251,16.41,11.52
737302,16.41,11.04
737353,16.41,11.04
737404,16.41,11.04
737456,16.41,11.52
737507,16.41,11.52
737558,16.41,11.04
737609,16.41,11.52
737660,16.41,11.04
737712,16.41,11.52
737763,16.41,11.52
737814,16.41,11.52
737865,16.41,11.04
737915,16.41,11.04
737967,16.41,11.52
738018,16.41,11.52
738069,16.41,11.52
738120,16.41,11.52
738171,16.41,11.52
738223,16.41,11.04
738274,16.41,11.52
738325,16.41,11.52
738376,16.41,11.04
738427,16.41,11.04
738479,16.41,11.52
738530,16.41,11.52
738581,16.41,11.52
738632,16.41,11.52
738683,16.41,11.52
738735,16.41,11.52
738786,16.41,11.52
738837,16.41,11.52
738887,16.41,11.04
738938,16.41,11.52
738990,16.41,11.52
739041,16.41,11.52
739092,16.41,11.04
739143,16.41,11.04
739194,16.41,11.52
739246,16.41,11.52
739297,16.41,11.52
739348,16.41,11.52
739399,16.41,11.04
739450,16.41,11.52
739502,16.41,11.52
739553,16.41,11.52
739604,16.41,11.04
739655,16.41,11.52
739706,16.41,11.04
739758,16.41,11.04
739809,16.41,11.52
739859,16.41,11.04
739910,16.41,11.52
739961,16.41,11.52
740013,16.41,11.52
740064,16.41,11.04
740115,16.41,11.04
740166,16.41,11.52
740217,16.41,11.52
740269,16.41,11.04
740320,16.41,12.01
740371,16.41,12.01
740422,16.41,11.52
740473,16.41,10.55
740525,16.41,11.52
740576,16.41,11.52
740627,16.41,11.04
740678,16.41,11.52
740729,16.41,11.52
740780,16.41,11.52
740831,16.41,11.04
740882,16.41,11.52
740933,16.41,11.52
740984,16.41,11.52
741036,16.41,11.52
741087,16.41,11.04
741138,16.41,12.01
741189,16.41,11.04
741240,16.41,11.52
741292,16.41,11.52
741343,16.41,11.52
741394,16.41,11.52
741445,16.41,12.01
741496,16.41,11.52
741548,16.41,11.52
741599,16.41,11.52
741650,16.41,12.01
741701,16.41,11.04
741751,16.41,11.52
741803,16.41,11.04
741854,16.41,11.52
741905,16.41,11.52
741956,16.41,12.01
742007,16.41,11.04
742059,16.41,12.01
742110,16.41,12.01
742161,16.41,12.5
742212,16.41,11.52
742263,16.41,11.52
742315,16.41,11.52
742366,16.41,11.52
742417,16.41,11.04
742468,16.41,11.52
742519,16.41,11.52
742571,16.41,11.52
742622,16.41,12.01
742673,16.41,12.01
742723,16.41,11.52
742774,16.41,12.01
742825,16.41,11.52
742877,16.41,11.04
742928,16.41,11.04
742979,16.41,11.52
743030,16.41,11.04
743081,16.41,11.04
743133,16.41,11.52
743184,16.41,11.04
743235,16.41,11.04
743286,16.41,11.04
743337,16.41,12.01
743389,16.41,11.52
